id,symbol,candel_date,spot_date,timestamp,alert_price,executed_price,side,order_type,indicator,reason,position_size,created_at,market_risk,strategy_name,signal,order_id,quantity_size,remaining_quantity,vaild,loop_status
9999,RR,2025-09-22 18:24:00+00:00,2025-09-22 21:25:02.608244,1758565440000.0,5.313775,5.31,sell,market,B1,sell_alert,0.15,1758565080000.0,1,TOP_GAINERS,1,76d386e2-f2fc-4462-b333-2139c8e569a7,186.0,0.0,True,True
1111,RR,2025-09-22 18:43:00+00:00,2025-09-22 21:44:25.409228,1758566580000.0,5.339975,0.0,buy,,B1,buy_alert,0.15,1758566580000.0,1,TOP_GAINERS,1,,,,,
9999,RR,2025-09-22 18:43:00+00:00,2025-09-22 21:44:25.409228,1758566580000.0,5.339975,5.34,buy,market,B1,buy_alert,0.15,1758566580000.0,1,TOP_GAINERS,1,5ffc358a-934a-4731-bfd8-4228e9dd0ff7,187.0,187.0,True,True
1111,RR,2025-09-22 18:44:00+00:00,2025-09-22 21:45:54.070619,1758566640000.0,5.31925,0.0,sell,,B1,sell_alert,0.15,1758566580000.0,1,TOP_GAINERS,1,,,0.0,,
9999,RR,2025-09-22 18:44:00+00:00,2025-09-22 21:45:54.070619,1758566640000.0,5.31925,5.32,sell,market,B1,sell_alert,0.15,1758566580000.0,1,TOP_GAINERS,1,5e59178c-361f-4730-831d-27300758d465,187.0,0.0,True,True
1111,RR,2025-09-22 18:51:00+00:00,2025-09-22 21:52:24.558360,1758567060000.0,5.337949999999999,0.0,buy,,B1,buy_alert,0.15,1758567060000.0,1,TOP_GAINERS,1,,,,,
9999,RR,2025-09-22 18:51:00+00:00,2025-09-22 21:52:24.558360,1758567060000.0,5.337949999999999,5.34,buy,market,B1,buy_alert,0.15,1758567060000.0,1,TOP_GAINERS,1,f383b0d1-ad1f-4728-af97-a6c9da57d75c,187.0,187.0,True,True
1111,RR,2025-09-22 18:52:00+00:00,2025-09-22 21:53:50.635800,1758567120000.0,5.3275,0.0,sell,,B1,sell_alert,0.15,1758567060000.0,1,TOP_GAINERS,1,,187.0,0.0,,
9999,RR,2025-09-22 18:52:00+00:00,2025-09-22 21:53:50.635800,1758567120000.0,5.3275,5.33,sell,market,B1,sell_alert,0.15,1758567060000.0,1,TOP_GAINERS,1,e5ea9eb9-6aa4-434c-943c-8e879c4edfd0,187.0,0.0,True,True
1111,ARBB,2025-09-22 19:00:00+00:00,2025-09-22 22:01:12.048285,1758567600000.0,11.774449999999998,0.0,buy,,B1,buy_alert,0.15,1758567600000.0,1,TOP_GAINERS,1,,,,,
9999,ARBB,2025-09-22 19:00:00+00:00,2025-09-22 22:01:12.048285,1758567600000.0,11.774449999999998,11.77,buy,market,B1,buy_alert,0.15,1758567600000.0,1,TOP_GAINERS,1,8e22793e-a9b8-44c4-a395-6a174786a930,84.0,84.0,True,True
1111,RR,2025-09-22 19:02:00+00:00,2025-09-22 22:03:26.877538,1758567720000.0,5.33485,0.0,buy,,B1,buy_alert,0.15,1758567720000.0,1,TOP_GAINERS,1,,,,,
9999,RR,2025-09-22 19:02:00+00:00,2025-09-22 22:03:26.877538,1758567720000.0,5.33485,5.33,buy,market,B1,buy_alert,0.15,1758567720000.0,1,TOP_GAINERS,1,2826cb89-6d8e-48dd-a27b-7e61a6f1964e,187.0,187.0,True,True
1111,ARBB,2025-09-22 19:03:00+00:00,2025-09-22 22:04:04.398100,1758567780000.0,11.352525,0.0,sell,,B1,sell_alert,0.15,1758567600000.0,1,TOP_GAINERS,1,,,0.0,,
9999,ARBB,2025-09-22 19:03:00+00:00,2025-09-22 22:04:04.398100,1758567780000.0,11.352525,11.35,sell,market,B1,sell_alert,0.15,1758567600000.0,1,TOP_GAINERS,1,add98ea0-4243-4107-8ad8-c56304536ec5,84.0,0.0,True,True
1111,ARBB,2025-09-22 19:22:00+00:00,2025-09-22 22:23:12.640362,1758568920000.0,11.3425,0.0,buy,,B1,buy_alert,0.15,1758568920000.0,1,TOP_GAINERS,1,,,,,
9999,ARBB,2025-09-22 19:22:00+00:00,2025-09-22 22:23:12.640362,1758568920000.0,11.3425,11.34,buy,market,B1,buy_alert,0.15,1758568920000.0,1,TOP_GAINERS,1,5e64aa94-8091-4b8f-bd02-86a6dde186dc,88.0,88.0,True,True
